date,shift,machine_id,product_id,operator_id,planned_time_min,downtime_min,downtime_reason,operating_time_min,total_units,good_units,reject_units,defect_type,energy_kwh,availability,performance,quality,OEE,month,day_of_week,is_weekend,week,downtime_rate,reject_rate,energy_per_unit,oee_gap,production_efficiency,no_downtime,has_breakdown,has_defect,low_OEE,OEE_category,shift_enc,machine_id_enc,product_id_enc,operator_id_enc,downtime_reason_enc,defect_type_enc
2025-07-17,Shift_3,M20,P_B,OP002,480,83,Setup,397,885,847,38,No Defect,268.03,0.827,0.777,0.957,0.615,7,3,0,29,0.1729,0.0429,0.3164,0.235,0.9571,0,0,0,1,Poor(50-65%),2,19,1,1,4,2
2025-07-17,Shift_1,M21,P_B,OP023,480,76,Setup,404,402,386,16,No Defect,128.11,0.842,0.845,0.96,0.683,7,3,0,29,0.1583,0.0398,0.3319,0.167,0.9602,0,0,0,0,Fair(65-75%),0,20,1,22,4,2
2025-07-17,Shift_2,M21,P_A,OP031,480,7,No Downtime,473,431,424,7,No Defect,137.96,0.985,0.765,0.984,0.742,7,3,0,29,0.0146,0.0162,0.3254,0.108,0.9838,0,0,0,0,Fair(65-75%),1,20,0,30,3,2
2025-07-17,Shift_3,M21,P_C,OP038,480,64,No Downtime,416,866,825,41,No Defect,126.7,0.867,0.899,0.953,0.742,7,3,0,29,0.1333,0.0473,0.1536,0.108,0.9527,0,0,0,0,Fair(65-75%),2,20,2,37,3,2
2025-07-17,Shift_1,M22,P_A,OP017,480,68,No Downtime,412,738,690,48,No Defect,322.12,0.858,0.728,0.935,0.584,7,3,0,29,0.1417,0.065,0.4668,0.266,0.935,0,0,0,1,Poor(50-65%),0,21,0,16,3,2
2025-07-17,Shift_2,M22,P_B,OP011,480,112,No Downtime,368,756,721,35,No Defect,192.07,0.767,0.844,0.954,0.617,7,3,0,29,0.2333,0.0463,0.2664,0.233,0.9537,0,0,0,1,Poor(50-65%),1,21,1,10,3,2
2025-07-17,Shift_3,M22,P_A,OP010,480,24,No Downtime,456,493,480,13,No Defect,287.92,0.95,0.97,0.974,0.897,7,3,0,29,0.05,0.0264,0.5998,-0.047,0.9736,0,0,0,0,World Class(>85%),2,21,0,9,3,2
2025-07-17,Shift_1,M23,P_E,OP017,480,66,Maintenance,414,404,377,27,Surface Defect,260.98,0.863,0.818,0.933,0.658,7,3,0,29,0.1375,0.0668,0.6923,0.192,0.9332,0,0,1,0,Fair(65-75%),0,22,4,16,1,4
2025-07-17,Shift_2,M23,P_B,OP013,480,68,No Downtime,412,751,700,51,No Defect,199.8,0.858,0.735,0.932,0.588,7,3,0,29,0.1417,0.0679,0.2854,0.262,0.9321,0,0,0,1,Poor(50-65%),1,22,1,12,3,2
2025-07-17,Shift_3,M23,P_D,OP024,480,31,No Downtime,449,367,345,22,Scratch,295.81,0.935,0.803,0.94,0.706,7,3,0,29,0.0646,0.0599,0.8574,0.144,0.9401,0,0,1,0,Fair(65-75%),2,22,3,23,3,3
2025-07-17,Shift_1,M24,P_C,OP037,480,69,No Downtime,411,770,735,35,No Defect,330.72,0.856,0.928,0.955,0.758,7,3,0,29,0.1438,0.0455,0.45,0.092,0.9545,0,0,0,0,Good(75-85%),0,23,2,36,3,2
2025-07-17,Shift_2,M24,P_C,OP002,480,29,No Downtime,451,329,300,29,No Defect,158.89,0.94,0.839,0.912,0.719,7,3,0,29,0.0604,0.0881,0.5296,0.131,0.9119,0,0,0,0,Fair(65-75%),1,23,2,1,3,2
2025-07-17,Shift_3,M24,P_D,OP001,480,71,Breakdown,409,591,544,47,No Defect,254.02,0.852,0.708,0.92,0.555,7,3,0,29,0.1479,0.0795,0.4669,0.295,0.9205,0,1,0,1,Poor(50-65%),2,23,3,0,0,2
2025-07-17,Shift_1,M25,P_C,OP035,480,79,No Downtime,401,868,854,14,No Defect,232.56,0.835,0.831,0.984,0.683,7,3,0,29,0.1646,0.0161,0.2723,0.167,0.9839,0,0,0,0,Fair(65-75%),0,24,2,34,3,2
2025-07-17,Shift_2,M25,P_D,OP036,480,27,No Downtime,453,359,347,12,No Defect,221.51,0.944,0.786,0.967,0.717,7,3,0,29,0.0562,0.0334,0.6384,0.133,0.9666,0,0,0,0,Fair(65-75%),1,24,3,35,3,2
2025-07-17,Shift_3,M25,P_B,OP019,480,113,Setup,367,747,711,36,No Defect,344.14,0.765,0.981,0.952,0.714,7,3,0,29,0.2354,0.0482,0.484,0.136,0.9518,0,0,0,0,Fair(65-75%),2,24,1,18,4,2
2025-07-17,Shift_1,M26,P_B,OP019,480,111,Setup,369,470,462,8,No Defect,148.08,0.769,0.999,0.983,0.755,7,3,0,29,0.2312,0.017,0.3205,0.095,0.983,0,0,0,0,Good(75-85%),0,25,1,18,4,2
2025-07-17,Shift_2,M26,P_D,OP007,480,21,No Downtime,459,886,816,70,No Defect,298.2,0.956,0.702,0.921,0.618,7,3,0,29,0.0438,0.079,0.3654,0.232,0.921,0,0,0,1,Poor(50-65%),1,25,3,6,3,2
2025-07-17,Shift_3,M26,P_C,OP039,480,106,Maintenance,374,514,476,38,No Defect,304.4,0.779,0.986,0.926,0.712,7,3,0,29,0.2208,0.0739,0.6395,0.138,0.9261,0,0,0,0,Fair(65-75%),2,25,2,38,1,2
2025-07-17,Shift_1,M27,P_C,OP034,480,80,No Downtime,400,750,728,22,No Defect,248.33,0.833,0.885,0.971,0.716,7,3,0,29,0.1667,0.0293,0.3411,0.134,0.9707,0,0,0,0,Fair(65-75%),0,26,2,33,3,2
2025-07-17,Shift_2,M27,P_C,OP031,480,14,Breakdown,466,609,575,34,No Defect,216.83,0.971,0.857,0.944,0.785,7,3,0,29,0.0292,0.0558,0.3771,0.065,0.9442,0,1,0,0,Good(75-85%),1,26,2,30,0,2
2025-07-17,Shift_3,M27,P_A,OP006,480,95,No Downtime,385,570,525,45,No Defect,272.66,0.802,0.907,0.921,0.67,7,3,0,29,0.1979,0.0789,0.5194,0.18,0.9211,0,0,0,0,Fair(65-75%),2,26,0,5,3,2
2025-07-17,Shift_1,M28,P_E,OP037,480,6,No Downtime,474,890,853,37,No Defect,216.92,0.988,0.778,0.958,0.736,7,3,0,29,0.0125,0.0416,0.2543,0.114,0.9584,0,0,0,0,Fair(65-75%),0,27,4,36,3,2
2025-07-17,Shift_2,M28,P_A,OP004,480,57,No Downtime,423,704,692,12,No Defect,174.18,0.881,0.952,0.983,0.824,7,3,0,29,0.1188,0.017,0.2517,0.026,0.983,0,0,0,0,Good(75-85%),1,27,0,3,3,2
2025-07-17,Shift_3,M28,P_C,OP012,480,114,No Downtime,366,832,805,27,No Defect,310.28,0.762,0.782,0.968,0.577,7,3,0,29,0.2375,0.0325,0.3854,0.273,0.9675,0,0,0,1,Poor(50-65%),2,27,2,11,3,2
2025-07-17,Shift_1,M29,P_A,OP011,480,119,No Downtime,361,726,668,58,No Defect,280.45,0.752,0.741,0.92,0.513,7,3,0,29,0.2479,0.0799,0.4198,0.337,0.9201,0,0,0,1,Poor(50-65%),0,28,0,10,3,2
2025-07-17,Shift_2,M29,P_D,OP027,480,37,No Downtime,443,679,638,41,No Defect,278.77,0.923,0.757,0.94,0.657,7,3,0,29,0.0771,0.0604,0.4369,0.193,0.9396,0,0,0,0,Fair(65-75%),1,28,3,26,3,2
2025-07-17,Shift_3,M29,P_B,OP014,480,84,No Downtime,396,593,577,16,No Defect,266.58,0.825,0.776,0.973,0.623,7,3,0,29,0.175,0.027,0.462,0.227,0.973,0,0,0,1,Poor(50-65%),2,28,1,13,3,2
2025-07-17,Shift_1,M30,P_D,OP020,480,83,No Downtime,397,761,707,54,No Defect,263.67,0.827,0.791,0.929,0.608,7,3,0,29,0.1729,0.071,0.3729,0.242,0.929,0,0,0,1,Poor(50-65%),0,29,3,19,3,2
2025-07-17,Shift_2,M30,P_B,OP024,480,75,Breakdown,405,625,609,16,No Defect,151.32,0.844,0.943,0.974,0.775,7,3,0,29,0.1562,0.0256,0.2485,0.075,0.9744,0,1,0,0,Good(75-85%),1,29,1,23,0,2
2025-07-17,Shift_3,M30,P_B,OP017,480,48,No Downtime,432,734,667,67,No Defect,329.84,0.9,0.767,0.909,0.627,7,3,0,29,0.1,0.0913,0.4945,0.223,0.9087,0,0,0,1,Poor(50-65%),2,29,1,16,3,2
2025-07-17,Shift_1,M31,P_A,OP020,480,56,No Downtime,424,763,720,43,No Defect,286.82,0.883,0.892,0.944,0.743,7,3,0,29,0.1167,0.0564,0.3984,0.107,0.9436,0,0,0,0,Fair(65-75%),0,30,0,19,3,2
2025-07-17,Shift_2,M31,P_B,OP038,480,53,Maintenance,427,561,530,31,No Defect,285.62,0.89,0.938,0.945,0.788,7,3,0,29,0.1104,0.0553,0.5389,0.062,0.9447,0,0,0,0,Good(75-85%),1,30,1,37,1,2
2025-07-17,Shift_3,M31,P_E,OP011,480,31,No Downtime,449,571,533,38,No Defect,320.34,0.935,0.857,0.933,0.748,7,3,0,29,0.0646,0.0665,0.601,0.102,0.9335,0,0,0,0,Fair(65-75%),2,30,4,10,3,2
2025-07-17,Shift_1,M32,P_D,OP010,480,111,No Downtime,369,769,706,63,No Defect,165.96,0.769,0.964,0.918,0.68,7,3,0,29,0.2312,0.0819,0.2351,0.17,0.9181,0,0,0,0,Fair(65-75%),0,31,3,9,3,2
2025-07-17,Shift_2,M32,P_D,OP034,480,14,No Downtime,466,387,363,24,No Defect,260.2,0.971,0.879,0.938,0.801,7,3,0,29,0.0292,0.062,0.7168,0.049,0.938,0,0,0,0,Good(75-85%),1,31,3,33,3,2
2025-07-17,Shift_3,M32,P_E,OP021,480,110,Maintenance,370,456,434,22,No Defect,300.85,0.771,0.94,0.952,0.69,7,3,0,29,0.2292,0.0482,0.6932,0.16,0.9518,0,0,0,0,Fair(65-75%),2,31,4,20,1,2
2025-07-17,Shift_1,M33,P_A,OP026,480,27,Setup,453,838,794,44,No Defect,225.02,0.944,0.825,0.947,0.738,7,3,0,29,0.0562,0.0525,0.2834,0.112,0.9475,0,0,0,0,Fair(65-75%),0,32,0,25,4,2
2025-07-17,Shift_2,M33,P_E,OP039,480,5,No Downtime,475,715,683,32,No Defect,275.05,0.99,0.792,0.955,0.749,7,3,0,29,0.0104,0.0448,0.4027,0.101,0.9552,0,0,0,0,Fair(65-75%),1,32,4,38,3,2
2025-07-17,Shift_3,M33,P_B,OP005,480,3,Maintenance,477,617,604,13,No Defect,285.7,0.994,0.828,0.979,0.806,7,3,0,29,0.0062,0.0211,0.473,0.044,0.9789,0,0,0,0,Good(75-85%),2,32,1,4,1,2
2025-07-17,Shift_1,M34,P_E,OP012,480,37,Breakdown,443,432,407,25,No Defect,297.34,0.923,0.727,0.942,0.632,7,3,0,29,0.0771,0.0579,0.7306,0.218,0.9421,0,1,0,1,Poor(50-65%),0,33,4,11,0,2
2025-07-17,Shift_2,M34,P_A,OP023,480,59,Setup,421,683,620,63,No Defect,216.57,0.877,0.941,0.908,0.749,7,3,0,29,0.1229,0.0922,0.3493,0.101,0.9078,0,0,0,0,Fair(65-75%),1,33,0,22,4,2
2025-07-17,Shift_3,M34,P_E,OP011,480,105,No Downtime,375,475,428,47,Scratch,137.83,0.781,0.702,0.901,0.495,7,3,0,29,0.2188,0.0989,0.322,0.355,0.9011,0,0,1,1,Critical(<50%),2,33,4,10,3,3
2025-07-17,Shift_1,M35,P_C,OP031,480,39,Breakdown,441,877,794,83,No Defect,280.83,0.919,0.905,0.905,0.753,7,3,0,29,0.0812,0.0946,0.3537,0.097,0.9054,0,1,0,0,Good(75-85%),0,34,2,30,0,2
2025-07-17,Shift_2,M35,P_B,OP002,480,72,No Downtime,408,514,493,21,No Defect,194.92,0.85,0.72,0.959,0.587,7,3,0,29,0.15,0.0409,0.3954,0.263,0.9591,0,0,0,1,Poor(50-65%),1,34,1,1,3,2
2025-07-17,Shift_3,M35,P_D,OP035,480,82,Material Shortage,398,819,768,51,No Defect,266.07,0.829,0.859,0.938,0.668,7,3,0,29,0.1708,0.0623,0.3464,0.182,0.9377,0,0,0,0,Fair(65-75%),2,34,3,34,2,2
2025-07-17,Shift_1,M36,P_B,OP035,480,67,No Downtime,413,741,703,38,No Defect,156.65,0.86,0.965,0.949,0.788,7,3,0,29,0.1396,0.0513,0.2228,0.062,0.9487,0,0,0,0,Good(75-85%),0,35,1,34,3,2
2025-07-17,Shift_2,M36,P_E,OP016,480,28,No Downtime,452,311,291,20,No Defect,247.36,0.942,0.789,0.936,0.696,7,3,0,29,0.0583,0.0643,0.85,0.154,0.9357,0,0,0,0,Fair(65-75%),1,35,4,15,3,2
2025-07-17,Shift_3,M36,P_B,OP028,480,40,No Downtime,440,683,630,53,No Defect,349.68,0.917,0.825,0.922,0.697,7,3,0,29,0.0833,0.0776,0.555,0.153,0.9224,0,0,0,0,Fair(65-75%),2,35,1,27,3,2
2025-07-17,Shift_1,M37,P_D,OP039,480,108,No Downtime,372,441,430,11,No Defect,248.1,0.775,0.959,0.975,0.725,7,3,0,29,0.225,0.0249,0.577,0.125,0.9751,0,0,0,0,Fair(65-75%),0,36,3,38,3,2
2025-07-17,Shift_2,M37,P_E,OP031,480,32,No Downtime,448,666,630,36,No Defect,122.51,0.933,0.88,0.946,0.777,7,3,0,29,0.0667,0.0541,0.1945,0.073,0.9459,0,0,0,0,Good(75-85%),1,36,4,30,3,2
2025-07-17,Shift_3,M37,P_D,OP002,480,72,No Downtime,408,798,739,59,No Defect,212.53,0.85,0.754,0.926,0.594,7,3,0,29,0.15,0.0739,0.2876,0.256,0.9261,0,0,0,1,Poor(50-65%),2,36,3,1,3,2
2025-07-17,Shift_1,M38,P_D,OP012,480,70,No Downtime,410,397,387,10,No Defect,264.04,0.854,0.978,0.975,0.814,7,3,0,29,0.1458,0.0252,0.6823,0.036,0.9748,0,0,0,0,Good(75-85%),0,37,3,11,3,2
2025-07-17,Shift_2,M38,P_C,OP020,480,26,Maintenance,454,414,387,27,No Defect,162.15,0.946,0.751,0.935,0.664,7,3,0,29,0.0542,0.0652,0.419,0.186,0.9348,0,0,0,0,Fair(65-75%),1,37,2,19,1,2
2025-07-17,Shift_3,M38,P_B,OP001,480,62,No Downtime,418,854,830,24,No Defect,228.28,0.871,0.861,0.972,0.729,7,3,0,29,0.1292,0.0281,0.275,0.121,0.9719,0,0,0,0,Fair(65-75%),2,37,1,0,3,2
2025-07-17,Shift_1,M39,P_C,OP037,480,112,No Downtime,368,302,290,12,No Defect,140.18,0.767,0.704,0.96,0.518,7,3,0,29,0.2333,0.0397,0.4834,0.332,0.9603,0,0,0,1,Poor(50-65%),0,38,2,36,3,2
2025-07-17,Shift_2,M39,P_D,OP025,480,70,No Downtime,410,642,596,46,No Defect,268.84,0.854,0.842,0.928,0.667,7,3,0,29,0.1458,0.0717,0.4511,0.183,0.9283,0,0,0,0,Fair(65-75%),1,38,3,24,3,2
2025-07-17,Shift_3,M39,P_B,OP009,480,73,No Downtime,407,771,759,12,No Defect,195.65,0.848,0.977,0.984,0.816,7,3,0,29,0.1521,0.0156,0.2578,0.034,0.9844,0,0,0,0,Good(75-85%),2,38,1,8,3,2
2025-07-17,Shift_1,M40,P_D,OP020,480,90,No Downtime,390,567,554,13,Surface Defect,267.27,0.812,0.942,0.977,0.747,7,3,0,29,0.1875,0.0229,0.4824,0.103,0.9771,0,0,1,0,Fair(65-75%),0,39,3,19,3,4
2025-07-17,Shift_2,M40,P_E,OP020,480,21,No Downtime,459,817,795,22,No Defect,176.67,0.956,0.913,0.973,0.85,7,3,0,29,0.0438,0.0269,0.2222,0.0,0.9731,0,0,0,0,Good(75-85%),1,39,4,19,3,2
2025-07-17,Shift_3,M40,P_B,OP012,480,3,No Downtime,477,358,338,20,No Defect,146.16,0.994,0.792,0.944,0.743,7,3,0,29,0.0062,0.0559,0.4324,0.107,0.9441,0,0,0,0,Fair(65-75%),2,39,1,11,3,2
2025-07-17,Shift_1,M41,P_B,OP003,480,115,No Downtime,365,585,536,49,Surface Defect,246.13,0.76,0.851,0.916,0.593,7,3,0,29,0.2396,0.0838,0.4592,0.257,0.9162,0,0,1,1,Poor(50-65%),0,40,1,2,3,4
2025-07-17,Shift_2,M41,P_A,OP017,480,100,No Downtime,380,318,304,14,No Defect,283.14,0.792,0.708,0.956,0.536,7,3,0,29,0.2083,0.044,0.9314,0.314,0.956,0,0,0,1,Poor(50-65%),1,40,0,16,3,2
2025-07-17,Shift_3,M41,P_A,OP017,480,9,No Downtime,471,520,489,31,No Defect,322.18,0.981,0.854,0.94,0.788,7,3,0,29,0.0188,0.0596,0.6589,0.062,0.9404,0,0,0,0,Good(75-85%),2,40,0,16,3,2
2025-07-17,Shift_1,M42,P_A,OP004,480,64,No Downtime,416,790,725,65,Crack,208.18,0.867,0.932,0.918,0.741,7,3,0,29,0.1333,0.0823,0.2871,0.109,0.9177,0,0,1,0,Fair(65-75%),0,41,0,3,3,0
2025-07-17,Shift_2,M42,P_A,OP035,480,39,No Downtime,441,448,440,8,No Defect,326.27,0.919,0.968,0.982,0.874,7,3,0,29,0.0812,0.0179,0.7415,-0.024,0.9821,0,0,0,0,World Class(>85%),1,41,0,34,3,2
2025-07-17,Shift_3,M42,P_C,OP004,480,75,No Downtime,405,589,548,41,No Defect,227.53,0.844,0.741,0.93,0.582,7,3,0,29,0.1562,0.0696,0.4152,0.268,0.9304,0,0,0,1,Poor(50-65%),2,41,2,3,3,2
2025-07-17,Shift_1,M43,P_A,OP014,480,48,Maintenance,432,381,353,28,No Defect,269.68,0.9,0.975,0.927,0.813,7,3,0,29,0.1,0.0735,0.764,0.037,0.9265,0,0,0,0,Good(75-85%),0,42,0,13,1,2
2025-07-17,Shift_2,M43,P_D,OP037,480,3,Maintenance,477,807,793,14,No Defect,270.91,0.994,0.911,0.983,0.89,7,3,0,29,0.0062,0.0173,0.3416,-0.04,0.9827,0,0,0,0,World Class(>85%),1,42,3,36,1,2
2025-07-17,Shift_3,M43,P_C,OP008,480,92,No Downtime,388,724,710,14,No Defect,190.42,0.808,0.862,0.981,0.683,7,3,0,29,0.1917,0.0193,0.2682,0.167,0.9807,0,0,0,0,Fair(65-75%),2,42,2,7,3,2
2025-07-17,Shift_1,M44,P_C,OP036,480,110,Material Shortage,370,688,672,16,Dimension Error,236.55,0.771,0.997,0.977,0.751,7,3,0,29,0.2292,0.0233,0.352,0.099,0.9767,0,0,1,0,Good(75-85%),0,43,2,35,2,1
2025-07-17,Shift_2,M44,P_B,OP028,480,46,No Downtime,434,572,528,44,No Defect,136.35,0.904,0.909,0.923,0.758,7,3,0,29,0.0958,0.0769,0.2582,0.092,0.9231,0,0,0,0,Good(75-85%),1,43,1,27,3,2
2025-07-17,Shift_3,M44,P_E,OP007,480,43,No Downtime,437,321,289,32,No Defect,263.66,0.91,0.725,0.9,0.594,7,3,0,29,0.0896,0.0997,0.9123,0.256,0.9003,0,0,0,1,Poor(50-65%),2,43,4,6,3,2
2025-07-17,Shift_1,M45,P_C,OP032,480,12,Maintenance,468,706,649,57,No Defect,260.91,0.975,0.703,0.919,0.63,7,3,0,29,0.025,0.0807,0.402,0.22,0.9193,0,0,0,1,Poor(50-65%),0,44,2,31,1,2
2025-07-17,Shift_2,M45,P_B,OP001,480,115,No Downtime,365,764,731,33,No Defect,239.22,0.76,0.914,0.957,0.665,7,3,0,29,0.2396,0.0432,0.3273,0.185,0.9568,0,0,0,0,Fair(65-75%),1,44,1,0,3,2
2025-07-17,Shift_3,M45,P_B,OP023,480,48,Material Shortage,432,622,597,25,Crack,334.48,0.9,0.887,0.96,0.766,7,3,0,29,0.1,0.0402,0.5603,0.084,0.9598,0,0,1,0,Good(75-85%),2,44,1,22,2,0
2025-07-17,Shift_1,M46,P_D,OP018,480,66,No Downtime,414,508,468,40,No Defect,286.26,0.863,0.818,0.921,0.65,7,3,0,29,0.1375,0.0787,0.6117,0.2,0.9213,0,0,0,0,Poor(50-65%),0,45,3,17,3,2
2025-07-17,Shift_2,M46,P_D,OP008,480,80,No Downtime,400,428,396,32,No Defect,298.11,0.833,0.731,0.925,0.564,7,3,0,29,0.1667,0.0748,0.7528,0.286,0.9252,0,0,0,1,Poor(50-65%),1,45,3,7,3,2
2025-07-17,Shift_3,M46,P_D,OP037,480,20,Breakdown,460,322,304,18,No Defect,342.46,0.958,0.999,0.944,0.904,7,3,0,29,0.0417,0.0559,1.1265,-0.054,0.9441,0,1,0,0,World Class(>85%),2,45,3,36,0,2
2025-07-17,Shift_1,M47,P_B,OP015,480,28,Setup,452,338,328,10,No Defect,222.16,0.942,0.829,0.97,0.758,7,3,0,29,0.0583,0.0296,0.6773,0.092,0.9704,0,0,0,0,Good(75-85%),0,46,1,14,4,2
2025-07-17,Shift_2,M47,P_D,OP031,480,83,Maintenance,397,561,529,32,Scratch,178.13,0.827,0.809,0.943,0.631,7,3,0,29,0.1729,0.057,0.3367,0.219,0.943,0,0,1,1,Poor(50-65%),1,46,3,30,1,3
2025-07-17,Shift_3,M47,P_E,OP035,480,94,No Downtime,386,469,443,26,Scratch,222.43,0.804,0.93,0.945,0.707,7,3,0,29,0.1958,0.0554,0.5021,0.143,0.9446,0,0,1,0,Fair(65-75%),2,46,4,34,3,3
2025-07-17,Shift_1,M48,P_D,OP007,480,70,Breakdown,410,862,839,23,No Defect,263.57,0.854,0.918,0.973,0.763,7,3,0,29,0.1458,0.0267,0.3141,0.087,0.9733,0,1,0,0,Good(75-85%),0,47,3,6,0,2
2025-07-17,Shift_2,M48,P_E,OP034,480,30,No Downtime,450,735,698,37,No Defect,265.22,0.938,0.999,0.95,0.889,7,3,0,29,0.0625,0.0503,0.38,-0.039,0.9497,0,0,0,0,World Class(>85%),1,47,4,33,3,2
2025-07-17,Shift_3,M48,P_D,OP035,480,91,No Downtime,389,823,745,78,No Defect,334.27,0.81,0.925,0.905,0.679,7,3,0,29,0.1896,0.0948,0.4487,0.171,0.9052,0,0,0,0,Fair(65-75%),2,47,3,34,3,2
2025-07-17,Shift_1,M49,P_C,OP023,480,105,No Downtime,375,455,436,19,No Defect,343.72,0.781,0.881,0.958,0.66,7,3,0,29,0.2188,0.0418,0.7883,0.19,0.9582,0,0,0,0,Fair(65-75%),0,48,2,22,3,2
2025-07-17,Shift_2,M49,P_A,OP006,480,9,No Downtime,471,385,364,21,No Defect,206.89,0.981,0.841,0.945,0.78,7,3,0,29,0.0188,0.0545,0.5684,0.07,0.9455,0,0,0,0,Good(75-85%),1,48,0,5,3,2
2025-07-17,Shift_3,M49,P_D,OP024,480,10,Maintenance,470,412,380,32,No Defect,150.91,0.979,0.713,0.922,0.644,7,3,0,29,0.0208,0.0777,0.3971,0.206,0.9223,0,0,0,1,Poor(50-65%),2,48,3,23,1,2
2025-07-17,Shift_1,M50,P_B,OP001,480,78,No Downtime,402,303,282,21,Surface Defect,337.42,0.838,0.835,0.931,0.651,7,3,0,29,0.1625,0.0693,1.1965,0.199,0.9307,0,0,1,0,Fair(65-75%),0,49,1,0,3,4
2025-07-17,Shift_2,M50,P_A,OP024,480,29,No Downtime,451,633,572,61,No Defect,307.8,0.94,0.948,0.904,0.805,7,3,0,29,0.0604,0.0964,0.5381,0.045,0.9036,0,0,0,0,Good(75-85%),1,49,0,23,3,2
2025-07-17,Shift_3,M50,P_B,OP002,480,26,Setup,454,674,663,11,No Defect,237.93,0.946,0.937,0.984,0.872,7,3,0,29,0.0542,0.0163,0.3589,-0.022,0.9837,0,0,0,0,World Class(>85%),2,49,1,1,4,2
2025-07-18,Shift_1,M01,P_A,OP036,480,60,No Downtime,420,432,396,36,No Defect,322.78,0.875,0.747,0.917,0.599,7,4,0,29,0.125,0.0833,0.8151,0.251,0.9167,0,0,0,1,Poor(50-65%),0,0,0,35,3,2
2025-07-18,Shift_2,M01,P_B,OP030,480,116,No Downtime,364,685,662,23,No Defect,310.94,0.758,0.909,0.966,0.666,7,4,0,29,0.2417,0.0336,0.4697,0.184,0.9664,0,0,0,0,Fair(65-75%),1,0,1,29,3,2
2025-07-18,Shift_3,M01,P_A,OP039,480,9,No Downtime,471,715,666,49,No Defect,229.0,0.981,0.818,0.931,0.747,7,4,0,29,0.0188,0.0685,0.3438,0.103,0.9315,0,0,0,0,Fair(65-75%),2,0,0,38,3,2
2025-07-18,Shift_1,M02,P_E,OP005,480,86,Breakdown,394,457,445,12,No Defect,149.56,0.821,0.869,0.974,0.695,7,4,0,29,0.1792,0.0263,0.3361,0.155,0.9737,0,1,0,0,Fair(65-75%),0,1,4,4,0,2
2025-07-18,Shift_2,M02,P_C,OP019,480,22,No Downtime,458,735,706,29,Scratch,198.9,0.954,0.747,0.961,0.685,7,4,0,29,0.0458,0.0395,0.2817,0.165,0.9605,0,0,1,0,Fair(65-75%),1,1,2,18,3,3
2025-07-18,Shift_3,M02,P_C,OP024,480,116,No Downtime,364,772,701,71,No Defect,306.86,0.758,0.888,0.908,0.611,7,4,0,29,0.2417,0.092,0.4377,0.239,0.908,0,0,0,1,Poor(50-65%),2,1,2,23,3,2
2025-07-18,Shift_1,M03,P_E,OP038,480,94,Setup,386,319,307,12,No Defect,189.66,0.804,0.821,0.962,0.636,7,4,0,29,0.1958,0.0376,0.6178,0.214,0.9624,0,0,0,1,Poor(50-65%),0,2,4,37,4,2
2025-07-18,Shift_2,M03,P_B,OP014,480,36,No Downtime,444,360,345,15,No Defect,342.72,0.925,0.962,0.958,0.853,7,4,0,29,0.075,0.0417,0.9934,-0.003,0.9583,0,0,0,0,World Class(>85%),1,2,1,13,3,2
2025-07-18,Shift_3,M03,P_B,OP013,480,81,No Downtime,399,692,671,21,No Defect,263.11,0.831,0.864,0.97,0.697,7,4,0,29,0.1688,0.0303,0.3921,0.153,0.9697,0,0,0,0,Fair(65-75%),2,2,1,12,3,2
2025-07-18,Shift_1,M04,P_E,OP034,480,39,No Downtime,441,541,488,53,No Defect,311.66,0.919,0.752,0.902,0.623,7,4,0,29,0.0812,0.098,0.6386,0.227,0.902,0,0,0,1,Poor(50-65%),0,3,4,33,3,2
2025-07-18,Shift_2,M04,P_A,OP023,480,74,No Downtime,406,589,542,47,Crack,252.94,0.846,0.937,0.92,0.729,7,4,0,29,0.1542,0.0798,0.4667,0.121,0.9202,0,0,1,0,Fair(65-75%),1,3,0,22,3,0
2025-07-18,Shift_3,M04,P_C,OP039,480,42,No Downtime,438,782,755,27,No Defect,342.01,0.912,0.876,0.965,0.772,7,4,0,29,0.0875,0.0345,0.453,0.078,0.9655,0,0,0,0,Good(75-85%),2,3,2,38,3,2
2025-07-18,Shift_1,M05,P_A,OP005,480,31,Breakdown,449,665,639,26,Dimension Error,217.94,0.935,0.808,0.961,0.727,7,4,0,29,0.0646,0.0391,0.3411,0.123,0.9609,0,1,1,0,Fair(65-75%),0,4,0,4,0,1
2025-07-18,Shift_2,M05,P_B,OP036,480,67,No Downtime,413,505,482,23,Surface Defect,159.74,0.86,0.882,0.954,0.725,7,4,0,29,0.1396,0.0455,0.3314,0.125,0.9545,0,0,1,0,Fair(65-75%),1,4,1,35,3,4
2025-07-18,Shift_3,M05,P_A,OP009,480,9,No Downtime,471,898,888,10,No Defect,329.53,0.981,0.882,0.989,0.856,7,4,0,29,0.0188,0.0111,0.3711,-0.006,0.9889,0,0,0,0,World Class(>85%),2,4,0,8,3,2
2025-07-18,Shift_1,M06,P_A,OP035,480,31,Breakdown,449,864,802,62,No Defect,273.09,0.935,0.905,0.928,0.786,7,4,0,29,0.0646,0.0718,0.3405,0.064,0.9282,0,1,0,0,Good(75-85%),0,5,0,34,0,2
2025-07-18,Shift_2,M06,P_E,OP021,480,93,Breakdown,387,650,589,61,No Defect,172.68,0.806,0.963,0.906,0.704,7,4,0,29,0.1938,0.0938,0.2932,0.146,0.9062,0,1,0,0,Fair(65-75%),1,5,4,20,0,2
